object,size,distance,transect,Effort,ele,veg_height,person,lat,lon
2498,1,0.5,TR147,47.877,227.226578,S,PP,-54.72101304,158.816664
2487,1,1.2,TR147,47.877,226.569244,S,PP,-54.72118797,158.816809
2488,1,0.4,TR147,47.877,226.574997,S,PP,-54.72119199,158.816745
2485,1,2.8,TR147,47.877,226.937912,S,PP,-54.72118101,158.816873
2486,1,1.3,TR147,47.877,226.569244,S,PP,-54.72118797,158.816809
2491,1,2.3,TR147,47.877,226.583817,S,PP,-54.72116802,158.81681
2492,1,1.2,TR147,47.877,226.070755,S,PP,-54.72116098,158.816812
2489,1,0.4,TR147,47.877,226.577667,S,PP,-54.72119099,158.816753
2490,1,1.3,TR147,47.877,226.577667,S,PP,-54.72118998,158.816754
2127,1,2.3,TR132,609.91,176.796326,S,JB,-54.58388996,158.89362
2128,1,1.7,TR132,609.91,177.325073,S,JB,-54.583867,158.893636
2126,1,1.5,TR132,609.91,176.805939,S,JB,-54.58390497,158.893646
2131,1,2.6,TR132,609.91,177.321304,S,JB,-54.58386398,158.89363
2129,1,2.2,TR132,609.91,177.322968,S,JB,-54.58386901,158.893631
2130,1,2.3,TR132,609.91,177.321304,S,JB,-54.58386499,158.893626
2119,1,0.6,TR132,609.91,172.562973,S,JB,-54.58481197,158.893452
2120,1,1.3,TR132,609.91,172.562973,S,JB,-54.58480602,158.893447
2118,1,0.1,TR132,609.91,172.562973,S,JB,-54.58481298,158.89346
2123,1,1.4,TR132,609.91,173.782639,S,JB,-54.58459002,158.893519
2124,1,1.1,TR132,609.91,174.793579,S,JB,-54.58432096,158.893601
2121,1,1.1,TR132,609.91,172.497208,S,JB,-54.58466202,158.893493
2122,1,1.1,TR132,609.91,173.578796,S,JB,-54.58460201,158.893516
2143,1,0.1,TR133,361.51,168.600479,S,JB,-54.58115302,158.893658
2144,1,0.8,TR133,361.51,169.637192,S,JB,-54.58099301,158.89258
2141,1,1.5,TR132,609.91,164.101212,S,JB,-54.581192,158.893831
2142,1,0,TR133,361.51,168.101349,S,JB,-54.58115998,158.893703
2147,1,0.3,TR133,361.51,143.741043,S,JB,-54.58057299,158.890141
2148,1,1.4,TR133,361.51,141.552261,S,JB,-54.58054801,158.890055
2146,1,0.2,TR133,361.51,151.344345,S,JB,-54.58060903,158.890409
2135,1,1.2,TR132,609.91,180.500702,S,JB,-54.58324196,158.89375
2136,1,2.5,TR132,609.91,177.607697,S,JB,-54.58298698,158.89373
2134,1,2.7,TR132,609.91,179.161301,S,JB,-54.583825,158.893688
2139,1,1.9,TR132,609.91,166.732666,S,JB,-54.58127699,158.893841
2140,1,2.2,TR132,609.91,166.732666,S,JB,-54.58127196,158.893838
2137,1,1.4,TR132,609.91,177.595688,S,JB,-54.58297701,158.893731
2159,1,0.7,TR134,674.48,176.565338,S,JB,-54.57723498,158.89021
2160,1,1.9,TR134,674.48,176.540466,S,JB,-54.57724596,158.89021
2157,1,3.3,TR134,674.48,174.059814,S,JB,-54.57723004,158.890073
2158,1,0.5,TR134,674.48,175.537903,S,JB,-54.57723297,158.89018
2163,1,2.9,TR134,674.48,183.493256,S,JB,-54.57710003,158.890706
2164,1,1.4,TR134,674.48,192.11116,S,JB,-54.57701999,158.891492
2161,1,0.7,TR134,674.48,176.510742,S,JB,-54.57721696,158.890239
2162,1,2.2,TR134,674.48,178.711563,S,JB,-54.57717899,158.89033
2151,1,0.2,TR134,674.48,160.273193,S,JB,-54.57758501,158.889031
2152,1,0.4,TR134,674.48,169.077759,S,JB,-54.57732199,158.889886
2149,1,3.6,TR133,361.51,137.530823,S,JB,-54.580531,158.88979
2150,1,1.1,TR133,361.51,135.995102,S,JB,-54.58042396,158.889119
2155,1,1.5,TR134,674.48,171.914581,S,JB,-54.57732702,158.88992
2156,1,2.6,TR134,674.48,171.903503,S,JB,-54.57734001,158.889932
2153,1,0.4,TR134,674.48,169.077759,S,JB,-54.57731696,158.889899
2154,1,0.4,TR134,674.48,169.147156,S,JB,-54.57731696,158.889902
2176,1,2.3,TR134,674.48,197.224274,S,JB,-54.57455303,158.896466
2174,1,3.5,TR134,674.48,189.848358,S,JB,-54.57562298,158.89441
2168,1,0.1,TR134,674.48,205.762451,S,JB,-54.57604802,158.893885
2165,1,1.5,TR134,674.48,192.612,S,JB,-54.57702099,158.891511
2171,1,0.8,TR134,674.48,201.269699,S,JB,-54.57589799,158.89406
2172,1,1.6,TR134,674.48,188.777206,S,JB,-54.575642,158.894425
2169,1,0,TR134,674.48,204.315079,S,JB,-54.57600997,158.893955
2170,1,2.1,TR134,674.48,200.179962,S,JB,-54.57596898,158.893937
2084,1,5.5,TR130,955.65,187.231506,S,JB,-54.574102,158.874058
2095,1,1.5,TR131,755.84,183.996124,S,JB,-54.56782999,158.877323
2096,1,5,TR131,755.84,177.551468,S,JB,-54.56785697,158.879458
2093,1,1.2,TR130,955.65,200.949905,S,JB,-54.56836198,158.87527
2094,1,2,TR130,955.65,200.949905,S,JB,-54.56836198,158.87528
2099,1,3.5,TR131,755.84,177.30632,S,JB,-54.56810902,158.880799
2100,1,7,TR131,755.84,179.13147,S,JB,-54.56820097,158.881
2097,1,10,TR131,755.84,176.975616,S,JB,-54.56787801,158.879489
2098,1,3.6,TR131,755.84,178.817505,S,JB,-54.568005,158.880106
2085,1,5.4,TR130,955.65,187.231506,S,JB,-54.57410401,158.874056
2091,1,1.8,TR130,955.65,204.137589,S,JB,-54.57229896,158.874562
2092,1,1.6,TR130,955.65,200.950195,S,JB,-54.56835201,158.875269
2089,1,0.5,TR130,955.65,203.126678,S,JB,-54.57231497,158.874594
2090,1,0.9,TR130,955.65,203.615387,S,JB,-54.57230299,158.874593
2111,1,1.7,TR132,609.91,174.837479,S,JB,-54.58556701,158.893213
2112,1,0.6,TR132,609.91,174.822021,S,JB,-54.58555897,158.893251
2109,1,1,TR132,609.91,178.549026,S,JB,-54.585924,158.893155
2110,1,0.3,TR132,609.91,175.356216,S,JB,-54.585881,158.893149
2115,1,1.4,TR132,609.91,173.727997,S,JB,-54.58525898,158.893361
2113,1,0.1,TR132,609.91,173.756393,S,JB,-54.58537297,158.893303
2114,1,0,TR132,609.91,173.750549,S,JB,-54.58536099,158.893314
2103,1,1.2,TR131,755.84,174.166336,S,JB,-54.56822201,158.882718
2104,1,0.4,TR131,755.84,167.740982,S,JB,-54.56823902,158.883958
2101,1,6.5,TR131,755.84,179.587112,S,JB,-54.56819996,158.881001
2102,1,0,TR131,755.84,179.502991,S,JB,-54.56818898,158.88145
2107,1,0.7,TR131,755.84,159.694244,S,JB,-54.56859802,158.886115
2108,1,0.1,TR132,609.91,180.860657,S,JB,-54.58614402,158.893079
2105,1,0.7,TR131,755.84,162.981125,S,JB,-54.56841303,158.885125
2106,1,0.4,TR131,755.84,160.225357,S,JB,-54.568581,158.886117
2253,1,1.3,TR141,271.92,250.908813,S,JB,-54.74478403,158.817247
2259,1,0.8,TR141,271.92,180.972687,S,JB,-54.76930504,158.802798
2260,1,3.3,TR141,271.92,184.422195,S,JB,-54.76944803,158.803462
2258,1,1.7,TR141,271.92,180.487015,S,JB,-54.769298,158.802793
2247,1,7.5,TR140,475.35,277.840851,S,JB,-54.74624902,158.816785
2248,1,7,TR140,475.35,277.839325,S,JB,-54.74625899,158.816799
2245,1,5,TR140,475.35,276.867798,S,JB,-54.74625899,158.816832
2246,1,7,TR140,475.35,277.840851,S,JB,-54.74625103,158.816791
2251,1,4.5,TR140,475.35,278.324249,S,JB,-54.74622396,158.816837
2252,1,0.4,TR140,475.35,254.319962,S,JB,-54.74500397,158.817249
2249,1,6,TR140,475.35,278.324615,S,JB,-54.74623402,158.816812
2271,1,5.5,TR141,271.92,233.374481,S,JB,-54.77010702,158.807221
2272,1,0.4,TR141,271.92,239.549408,S,JB,-54.77016703,158.807752
2270,1,5.5,TR141,271.92,233.398895,S,JB,-54.77010702,158.807216
2273,1,0.6,TR141,271.92,240.573151,S,JB,-54.77017298,158.807744
2263,1,1.6,TR141,271.92,210.308105,S,JB,-54.77002898,158.805882
2264,1,1.7,TR141,271.92,231.359604,S,JB,-54.77003996,158.807205
2261,1,2.2,TR141,271.92,209.822266,S,JB,-54.77003099,158.805882
2262,1,1.7,TR141,271.92,209.822266,S,JB,-54.77002898,158.805881
2265,1,1.5,TR141,271.92,231.3423,S,JB,-54.77005698,158.80723
2266,1,0.6,TR141,271.92,232.342392,S,JB,-54.77007098,158.807255
2287,1,0.8,TR141,271.92,283.783813,S,JB,-54.77104302,158.811637
2286,1,0.3,TR141,271.92,283.783813,S,JB,-54.77104696,158.811633
2279,1,3,TR141,271.92,275.630432,S,JB,-54.77100003,158.810865
2280,1,1.7,TR141,271.92,276.039459,S,JB,-54.77099801,158.810865
2283,1,3.3,TR141,271.92,278.939941,S,JB,-54.77098997,158.811134
2281,1,1.2,TR141,271.92,278.984283,S,JB,-54.77101503,158.811129
2282,1,3.3,TR141,271.92,278.946594,S,JB,-54.77098703,158.811128
2301,1,0.4,TR141,271.92,275.280609,S,JB,-54.77116004,158.813296
2302,1,1.3,TR141,271.92,275.272461,S,JB,-54.77117303,158.813293
2300,1,0.7,TR141,271.92,275.280609,S,JB,-54.77115903,158.813283
2191,1,2.5,TR137,492.93,245.450638,S,JB,-54.744692,158.807655
2192,1,1.8,TR137,492.93,248.103546,S,JB,-54.74475101,158.807663
2189,1,3.8,TR137,492.93,243.047943,S,JB,-54.74393997,158.80741
2190,1,2.1,TR137,492.93,241.98056,S,JB,-54.74441699,158.807512
2195,1,0.2,TR137,492.93,247.619995,S,JB,-54.74483399,158.807668
2194,1,3.7,TR137,492.93,248.990723,S,JB,-54.74477104,158.80766
2187,1,2.3,TR137,492.93,243.460052,S,JB,-54.743959,158.807365
2188,1,4.5,TR137,492.93,243.056091,S,JB,-54.74393796,158.80741
2207,1,5,TR138,184.06,324.977936,S,JB,-54.74640501,158.811026
2208,1,5.4,TR138,184.06,323.853424,S,JB,-54.746404,158.811046
2205,1,4,TR138,184.06,322.497375,S,JB,-54.74637198,158.810482
2206,1,1.1,TR138,184.06,321.074829,S,JB,-54.74635103,158.810988
2211,1,1.5,TR139,372.41,309.689728,S,JB,-54.74622102,158.813756
2212,1,1.4,TR139,372.41,309.686646,S,JB,-54.74622698,158.813766
2209,1,1.7,TR139,372.41,307.495148,S,JB,-54.74615204,158.811711
2210,1,1.3,TR139,372.41,310.37561,S,JB,-54.74622597,158.813732
2200,1,2.3,TR137,492.93,250.831024,S,JB,-54.74490901,158.807702
2203,1,2.9,TR138,184.06,322.51767,S,JB,-54.74635497,158.810469
2204,1,4,TR138,184.06,322.51767,S,JB,-54.74636704,158.810464
2223,1,1.2,TR139,372.41,307.309814,S,JB,-54.74633502,158.814197
2224,1,2.9,TR139,372.41,306.310364,S,JB,-54.74635396,158.814238
2221,1,3.4,TR139,372.41,307.570312,S,JB,-54.74628104,158.814063
2227,1,1.4,TR139,372.41,306.824371,S,JB,-54.74694396,158.816365
2228,1,1.8,TR139,372.41,306.294495,S,JB,-54.74694304,158.816373
2226,1,1.6,TR139,372.41,309.330841,S,JB,-54.74649796,158.815282
2215,1,2.4,TR139,372.41,308.784729,S,JB,-54.74626201,158.813995
2213,1,1.4,TR139,372.41,308.88855,S,JB,-54.74624701,158.813858
2219,1,0.5,TR139,372.41,307.581421,S,JB,-54.74630501,158.81406
2220,1,1.1,TR139,372.41,307.578156,S,JB,-54.74631197,158.814066
2217,1,2.3,TR139,372.41,307.606354,S,JB,-54.74627098,158.814023
2218,1,1.9,TR139,372.41,307.606354,S,JB,-54.74627299,158.814016
2239,1,1.9,TR139,372.41,301.996613,S,JB,-54.74704002,158.816545
2237,1,4,TR139,372.41,303.132141,S,JB,-54.746994,158.816496
2238,1,3.2,TR139,372.41,303.130341,S,JB,-54.747007,158.816487
2243,1,4.5,TR140,475.35,284.644073,S,JB,-54.74654096,158.81678
2244,1,2.5,TR140,475.35,275.009857,S,JB,-54.74626997,158.816882
2241,1,0.4,TR140,475.35,292.199432,S,JB,-54.74679803,158.816778
2242,1,0.8,TR140,475.35,286.09491,S,JB,-54.74657801,158.816821
2231,1,3.1,TR139,372.41,304.729401,S,JB,-54.74693198,158.816368
2232,1,1.9,TR139,372.41,304.71756,S,JB,-54.74694698,158.816365
2229,1,3.4,TR139,372.41,304.729401,S,JB,-54.74693801,158.816374
2230,1,2.9,TR139,372.41,304.729401,S,JB,-54.74693701,158.81637
2235,1,5.2,TR139,372.41,304.484009,S,JB,-54.74698302,158.81649
2236,1,4.6,TR139,372.41,303.123444,S,JB,-54.74698604,158.816491
2233,1,6,TR139,372.41,304.165436,S,JB,-54.746935,158.816442
2895,1,1.2,TR175,866.93,120.966438,S,PP,-54.71156999,158.84524
2896,1,1.3,TR175,866.93,120.983162,S,PP,-54.71156898,158.845242
2893,1,4.1,TR175,866.93,140.507767,S,PP,-54.71061001,158.84554
2894,1,0.2,TR175,866.93,139.487671,S,PP,-54.71069198,158.845567
2899,1,0.2,TR175,866.93,114.974884,S,PP,-54.71563999,158.843943
2900,1,2.3,TR175,866.93,116.944023,S,PP,-54.71579002,158.843812
2897,1,2.4,TR175,866.93,102.060066,S,PP,-54.71333002,158.844619
2898,1,1.2,TR175,866.93,91.357491,S,PP,-54.71353102,158.844622
2887,1,3.3,TR174,341.22,161.276642,S,PP,-54.707747,158.845064
2888,1,3.3,TR174,341.22,161.276642,S,PP,-54.70775002,158.845062
2885,1,3.5,TR174,341.22,160.123093,S,PP,-54.70775002,158.845047
2886,1,3.7,TR174,341.22,160.123093,S,PP,-54.70774901,158.845047
2891,1,1.3,TR174,341.22,159.337402,S,PP,-54.70816098,158.845338
2892,1,0.5,TR174,341.22,158.788574,S,PP,-54.70820599,158.84537
2889,1,1.1,TR174,341.22,160.419052,S,PP,-54.70816098,158.845337
2890,1,1.2,TR174,341.22,159.337402,S,PP,-54.70816199,158.845338
2911,1,1.2,TR175,866.93,110.787178,S,PP,-54.71621599,158.843651
2912,1,1.3,TR175,866.93,110.787178,S,PP,-54.71621398,158.843652
2909,1,7.2,TR175,866.93,109.247986,S,PP,-54.71619504,158.843699
2910,1,8.4,TR175,866.93,109.247986,S,PP,-54.71619504,158.843699
2915,1,0.2,TR175,866.93,111.811295,S,PP,-54.71624399,158.843639
2916,1,0.8,TR176,358.16,141.117661,S,PP,-54.71747898,158.844827
2913,1,2.7,TR175,866.93,111.291206,S,PP,-54.71622798,158.843666
2914,1,1,TR175,866.93,111.286774,S,PP,-54.71622596,158.843634
2903,1,3.7,TR175,866.93,115.867317,S,PP,-54.71581299,158.843803
2904,1,1.4,TR175,866.93,115.605057,S,PP,-54.71590502,158.843636
2901,1,3.5,TR175,866.93,116.944023,S,PP,-54.71579597,158.843821
2902,1,2,TR175,866.93,115.869972,S,PP,-54.71580503,158.84382
2907,1,4.7,TR175,866.93,108.749878,S,PP,-54.71619403,158.843641
2908,1,6.2,TR175,866.93,109.247009,S,PP,-54.71619202,158.843682
2905,1,1.5,TR175,866.93,114.503967,S,PP,-54.71592003,158.843628
2906,1,2.5,TR175,866.93,108.190147,S,PP,-54.71619898,158.843629
2927,1,1,TR176,358.16,117.534813,S,PP,-54.71849503,158.846135
2931,1,1.1,TR176,358.16,109.819778,S,PP,-54.71862604,158.846296
2932,1,0.9,TR176,358.16,108.781769,S,PP,-54.71867398,158.846388
2929,1,2.2,TR176,358.16,116.235428,S,PP,-54.71851699,158.846165
2930,1,3.9,TR176,358.16,114.528687,S,PP,-54.71852202,158.846238
2919,1,4.9,TR176,358.16,139.584183,S,PP,-54.71753203,158.844815
2920,1,3.7,TR176,358.16,139.016159,S,PP,-54.71752902,158.844813
2917,1,0.9,TR176,358.16,140.567673,S,PP,-54.71747898,158.844824
2918,1,1.3,TR176,358.16,140.074463,S,PP,-54.717483,158.844829
2923,1,4.5,TR176,358.16,129.652618,S,PP,-54.71768299,158.844978
2924,1,2.2,TR176,358.16,127.047447,S,PP,-54.71769498,158.844988
2921,1,1.8,TR176,358.16,138.540344,S,PP,-54.71753002,158.84486
2922,1,5,TR176,358.16,136.248581,S,PP,-54.71753002,158.84486
2943,1,0.3,TR176B,#N/A,125.682854,S,PP,-54.71585196,158.840409
2944,1,1.6,TR176B,#N/A,126.705429,S,PP,-54.71586102,158.84039
2941,1,0,TR176B,#N/A,123.612091,S,PP,-54.71586999,158.84055
2942,1,1,TR176B,#N/A,124.13343,S,PP,-54.71586102,158.840537
2947,1,4,TR176B,#N/A,130.405899,S,PP,-54.71579304,158.840189
2948,1,4.5,TR176B,#N/A,132.033539,S,PP,-54.71579798,158.840123
2945,1,2.4,TR176B,#N/A,126.705429,S,PP,-54.71586202,158.840391
2946,1,3.1,TR176B,#N/A,127.219589,S,PP,-54.71586797,158.840384
2935,1,0.6,TR176B,#N/A,114.442444,S,PP,-54.71634599,158.842779
2936,1,1.4,TR176B,#N/A,114.44281,S,PP,-54.71634398,158.842796
2933,1,0.2,TR176B,#N/A,116.570435,S,PP,-54.716447,158.842776
2934,1,0,TR176B,#N/A,114.960373,S,PP,-54.71634801,158.842775
2939,1,1.5,TR176B,#N/A,116.733223,S,PP,-54.71588398,158.840749
2940,1,0.3,TR176B,#N/A,122.577866,S,PP,-54.71586898,158.840571
2937,1,1.2,TR176B,#N/A,113.36734,S,PP,-54.71630601,158.842783
2938,1,1.7,TR176B,#N/A,109.226379,S,PP,-54.71589798,158.841264
2831,1,6.2,TR173,548.57,203.277863,S,PP,-54.70649701,158.845917
2832,1,7.2,TR173,548.57,203.277863,S,PP,-54.70649499,158.84591
2829,1,5,TR173,548.57,203.793549,S,PP,-54.70650204,158.845914
2836,1,2.9,TR173,548.57,188.644775,S,PP,-54.70667303,158.845125
2833,1,9,TR173,548.57,202.741165,S,PP,-54.70648502,158.845896
2834,1,0.5,TR173,548.57,189.659363,S,PP,-54.70666003,158.845135
2823,1,5.5,TR173,548.57,273.473694,S,PP,-54.707028,158.848887
2824,1,6.5,TR173,548.57,225.760162,S,PP,-54.70640598,158.846702
2821,1,2,TR173,548.57,261.579193,S,PP,-54.70737099,158.849755
2822,1,5.2,TR173,548.57,268.469879,S,PP,-54.70733201,158.849425
2827,1,7.1,TR173,548.57,225.746445,S,PP,-54.70640497,158.846691
2828,1,4.8,TR173,548.57,203.799438,S,PP,-54.70650396,158.845908
2825,1,6.8,TR173,548.57,225.753265,S,PP,-54.70640003,158.846703
2826,1,7.5,TR173,548.57,225.746445,S,PP,-54.70639399,158.846707
2847,1,2.2,TR173,548.57,187.511948,S,PP,-54.70665802,158.845071
2848,1,4.8,TR173,548.57,187.481857,S,PP,-54.70670597,158.84507
2845,1,0.3,TR173,548.57,188.028687,S,PP,-54.70667001,158.845088
2846,1,1.5,TR173,548.57,188.02301,S,PP,-54.70666104,158.845055
2852,1,10,TR174,341.22,167.327286,S,PP,-54.70665802,158.844388
2850,1,0.1,TR173,548.57,185.342773,S,PP,-54.70663698,158.844947
2839,1,1.1,TR173,548.57,188.601471,S,PP,-54.70667001,158.845113
2840,1,1,TR173,548.57,188.601471,S,PP,-54.70667001,158.845113
2837,1,3,TR173,548.57,188.644775,S,PP,-54.70667303,158.845125
2838,1,3.6,TR173,548.57,188.644775,S,PP,-54.70667596,158.845126
2843,1,0.1,TR173,548.57,188.040436,S,PP,-54.70665802,158.845086
2844,1,1,TR173,548.57,188.028687,S,PP,-54.70666498,158.845081
2841,1,0.5,TR173,548.57,188.5746,S,PP,-54.70666397,158.84509
2842,1,0.4,TR173,548.57,188.5746,S,PP,-54.70665702,158.84508
2863,1,1.2,TR174,341.22,164.198608,S,PP,-54.70710704,158.844591
2864,1,2,TR174,341.22,164.198608,S,PP,-54.70710897,158.84459
2861,1,16,TR174,341.22,166.058823,S,PP,-54.70677604,158.844121
2862,1,2.4,TR174,341.22,165.095779,S,PP,-54.70710302,158.844586
2867,1,3.7,TR174,341.22,164.198608,S,PP,-54.70710796,158.844587
2868,1,2.8,TR174,341.22,164.198608,S,PP,-54.70710704,158.844588
2865,1,2.5,TR174,341.22,164.198608,S,PP,-54.70710704,158.844591
2866,1,2.5,TR174,341.22,164.198608,S,PP,-54.70710604,158.844581
2855,1,10,TR174,341.22,168.608109,S,PP,-54.70667898,158.844396
2856,1,13,TR174,341.22,166.066269,S,PP,-54.70674897,158.844109
2853,1,11.5,TR174,341.22,167.327286,S,PP,-54.706655,158.844386
2854,1,10,TR174,341.22,168.32637,S,PP,-54.70667504,158.844397
2859,1,15,TR174,341.22,166.066269,S,PP,-54.70674997,158.844115
2860,1,15,TR174,341.22,166.066269,S,PP,-54.70674796,158.844102
2857,1,13.5,TR174,341.22,166.066269,S,PP,-54.70675198,158.844116
2858,1,15,TR174,341.22,166.066269,S,PP,-54.70674897,158.844109
2879,1,5.6,TR174,341.22,160.992126,S,PP,-54.70734701,158.844826
2880,1,5.5,TR174,341.22,160.992126,S,PP,-54.70734701,158.844827
2877,1,5.8,TR174,341.22,160.992126,S,PP,-54.70734601,158.844824
2878,1,5.7,TR174,341.22,160.992126,S,PP,-54.70734601,158.844828
2883,1,1.4,TR174,341.22,159.936508,S,PP,-54.70736504,158.84478
2884,1,3.5,TR174,341.22,160.123093,S,PP,-54.70775002,158.84505
2881,1,2.5,TR174,341.22,160.449982,S,PP,-54.70737199,158.844793
2882,1,3.3,TR174,341.22,160.446152,S,PP,-54.70736504,158.844777
2871,1,1.2,TR174,341.22,160.995239,S,PP,-54.70733897,158.844796
2872,1,1.5,TR174,341.22,160.995239,S,PP,-54.70733796,158.844796
2869,1,0.9,TR174,341.22,160.995239,S,PP,-54.70734098,158.844798
2870,1,0.8,TR174,341.22,160.995239,S,PP,-54.70733997,158.844796
2875,1,5.9,TR174,341.22,160.992126,S,PP,-54.70734299,158.844821
2876,1,5.9,TR174,341.22,160.992126,S,PP,-54.70734299,158.844819
2873,1,2.3,TR174,341.22,160.992126,S,PP,-54.70734299,158.844817
2874,1,2.5,TR174,341.22,160.992126,S,PP,-54.70734299,158.844817
3023,1,1.6,TR177,1004.7,207.314285,S,PP,-54.69321303,158.821082
3024,1,0.2,TR177,1004.7,207.314285,S,PP,-54.693208,158.82108
3021,1,0.7,TR177,1004.7,207.314285,S,PP,-54.69321404,158.821084
3022,1,1.1,TR177,1004.7,207.314285,S,PP,-54.69321596,158.821082
3027,1,3.3,TR177,1004.7,206.033646,S,PP,-54.69318604,158.821088
3028,1,3.9,TR177,1004.7,205.375671,S,PP,-54.69318403,158.821086
3025,1,2,TR177,1004.7,206.270889,S,PP,-54.69321303,158.821077
3026,1,2.3,TR177,1004.7,206.270889,S,PP,-54.69320096,158.82106
3015,1,1.9,TR177,1004.7,206.823395,S,PP,-54.69321303,158.821105
3016,1,0.5,TR177,1004.7,207.334061,S,PP,-54.69321496,158.821088
3013,1,2.5,TR177,1004.7,184.670975,S,PP,-54.69647803,158.823015
3014,1,1.2,TR177,1004.7,206.285065,S,PP,-54.69321404,158.821106
3019,1,0.6,TR177,1004.7,207.314285,S,PP,-54.69321596,158.821088
3020,1,0.9,TR177,1004.7,207.314285,S,PP,-54.69321596,158.821088
3017,1,0.4,TR177,1004.7,207.314285,S,PP,-54.69321496,158.821088
3018,1,0.5,TR177,1004.7,207.314285,S,PP,-54.69321496,158.821087
3039,1,2.1,TR177,1004.7,194.600281,S,PP,-54.69243301,158.820684
3040,1,1.6,TR177,1004.7,194.600281,S,PP,-54.69243402,158.82068
3037,1,3.8,TR177,1004.7,195.096176,S,PP,-54.69253804,158.820642
3038,1,0.6,TR177,1004.7,195.1259,S,PP,-54.69246503,158.820663
3043,1,4,TR177,1004.7,195.162827,S,PP,-54.69239303,158.820539
3044,1,3.8,TR177,1004.7,195.437424,S,PP,-54.69239303,158.820539
3041,1,1.6,TR177,1004.7,194.127304,S,PP,-54.69242698,158.820653
3042,1,2.1,TR177,1004.7,194.127304,S,PP,-54.69242798,158.820645
3031,1,1.2,TR177,1004.7,204.400284,S,PP,-54.69315997,158.821077
3032,1,4,TR177,1004.7,200.684952,S,PP,-54.69308596,158.821022
3029,1,3.8,TR177,1004.7,204.945602,S,PP,-54.69317397,158.821081
3030,1,4.8,TR177,1004.7,204.944794,S,PP,-54.69316098,158.821084
3035,1,3.1,TR177,1004.7,200.202194,S,PP,-54.69305,158.821028
3033,1,5.2,TR177,1004.7,200.197983,S,PP,-54.69305998,158.821037
3034,1,3.2,TR177,1004.7,200.200607,S,PP,-54.69304799,158.821032
3055,1,0.2,TR179,533.1,193.606186,S,PP,-54.68615497,158.820919
3056,1,1.4,TR179,533.1,193.613831,S,PP,-54.68615203,158.820943
3053,1,0.5,TR179,533.1,192.569931,S,PP,-54.68618204,158.82091
3054,1,1.6,TR179,533.1,193.095016,S,PP,-54.68617701,158.820896
3059,1,2.2,TR179,533.1,194.304062,S,PP,-54.68586604,158.821093
3060,1,2.4,TR179,533.1,195.503693,S,PP,-54.68586302,158.82111
3057,1,1.2,TR179,533.1,194.28714,S,PP,-54.685874,158.821121
3058,1,2.3,TR179,533.1,194.299896,S,PP,-54.68586897,158.821098
3047,1,5,TR177,1004.7,194.549072,S,PP,-54.69234098,158.820556
3048,1,0.9,TR177,1004.7,194.560135,S,PP,-54.69232396,158.820525
3045,1,4.4,TR177,1004.7,194.544754,S,PP,-54.69235799,158.820591
3046,1,5.4,TR177,1004.7,194.544754,S,PP,-54.69235699,158.820591
3051,1,1.4,TR179,533.1,192.006012,S,PP,-54.68625102,158.820891
3052,1,1.4,TR179,533.1,192.015915,S,PP,-54.68625798,158.8209
3049,1,1.3,TR177,1004.7,194.261902,S,PP,-54.69233,158.82052
3050,1,2.6,TR177,1004.7,194.27388,S,PP,-54.69228096,158.8205
3071,1,0.9,TR179,533.1,189.085144,S,PP,-54.685054,158.822747
3072,1,0.9,TR179,533.1,189.091125,S,PP,-54.68504604,158.822756
3069,1,5.7,TR179,533.1,189.613937,S,PP,-54.68505903,158.822733
3070,1,6,TR179,533.1,189.613937,S,PP,-54.68505803,158.822735
3075,1,3.9,TR179,533.1,188.577454,S,PP,-54.68501997,158.822804
3076,1,2.1,TR179,533.1,186.793121,S,PP,-54.68487698,158.823385
3073,1,5,TR179,533.1,189.109055,S,PP,-54.68503296,158.822799
3074,1,4.2,TR179,533.1,189.109055,S,PP,-54.68502299,158.822809
3064,1,6,TR179,533.1,192.515594,S,PP,-54.68514604,158.822304
3061,1,0.7,TR179,533.1,192.538071,S,PP,-54.68558298,158.821354
3062,1,0.5,TR179,533.1,193.485016,S,PP,-54.68520496,158.822298
3067,1,4.4,TR179,533.1,189.601898,S,PP,-54.68507596,158.822731
3068,1,4.2,TR179,533.1,189.613937,S,PP,-54.685068,158.822742
3065,1,2.1,TR179,533.1,189.601898,S,PP,-54.68507697,158.822728
3066,1,3.2,TR179,533.1,189.601898,S,PP,-54.68507596,158.822731
2959,1,0.5,TR176B,#N/A,134.568115,S,PP,-54.71583604,158.840059
2960,1,0.6,TR176B,#N/A,134.568115,S,PP,-54.71583403,158.840053
2957,1,0.6,TR176B,#N/A,134.060272,S,PP,-54.71582204,158.840074
2958,1,1.2,TR176B,#N/A,134.060272,S,PP,-54.71582497,158.840073
2963,1,1.2,TR176B,#N/A,141.53215,S,PP,-54.71588298,158.8397
2964,1,1.3,TR176B,#N/A,144.685684,S,PP,-54.71591902,158.839613
2961,1,1.5,TR176B,#N/A,135.623413,S,PP,-54.71585599,158.840034
2962,1,1.5,TR176B,#N/A,135.604507,S,PP,-54.71585599,158.840034
2951,1,1.6,TR176B,#N/A,133.057053,S,PP,-54.71580402,158.840118
2952,1,1.5,TR176B,#N/A,133.057053,S,PP,-54.71580603,158.840119
2949,1,4,TR176B,#N/A,132.034988,S,PP,-54.71579698,158.84012
2950,1,2.5,TR176B,#N/A,132.518677,S,PP,-54.71579899,158.840127
